request_id,passenger_id,timestamp,pickup_latitude,pickup_longitude,dropoff_latitude,dropoff_longitude,vehicle_type,music_preference,preferred_temperature,quiet_ride,payment_method,loyalty_points_used,estimated_fare,driver_rating,status,driver_id,request_timestamp,accepted_timestamp,ride_duration
REQ-1745433574-8387,P00188,1745433574261,41.59042523486405,-73.07300139159074,40.69232250475865,-72.75728936487528,ECONOMY,NO_PREFERENCE,23,true,GOOGLE_PAY,,157.1854,3.0,COMPLETED,driver_110,1745433574261,1745436127102,12374.831
REQ-1745433346-4010,P00585,1745433346375,41.99289659590981,-75.37806554680729,39.34082097066474,-74.27227117699687,ECONOMY,JAZZ,26,true,APPLE_PAY,,465.62805,1.9,COMPLETED,driver_142,1745433346375,1745434229022,37050.242
REQ-1745433473-9600,P00362,1745433473916,40.43098335211668,-72.56067597728182,41.83071789790612,-73.503444751212,ECONOMY,POP,21,true,PAYPAL,,1055.3235,,COMPLETED,driver_139,1745433473916,1745437901557,20906.469
REQ-1745433480-2553,P00229,1745433480960,39.288807926143065,-73.4233384162065,40.715450173703154,-73.75883653816642,ECONOMY,HIP_HOP,23,true,DEBIT_CARD,,243.85933,,COMPLETED,driver_072,1745433480960,1745438770745,19308.746
REQ-1745433653-1849,P00090,1745433653489,40.62961127935851,-74.50887573098679,40.34688663303416,-74.28720575168857,ECONOMY,NO_PREFERENCE,26,true,GOOGLE_PAY,,57.307434,,COMPLETED,driver_263,1745433653489,1745436626897,4384.5947
REQ-1745433550-2789,P00102,1745433550221,41.3880313295045,-74.72179769851961,42.02091953922506,-75.4468167102846,ECONOMY,NO_PREFERENCE,18,true,PAYPAL,,141.15976,,COMPLETED,driver_149,1745433550221,1745440431715,11092.781
REQ-1745433398-3640,P00420,1745433398643,39.7156589420681,-73.10783405436995,41.47399562584465,-75.006377633537,ECONOMY,CLASSICAL,26,false,APPLE_PAY,,381.08234,,COMPLETED,driver_016,1745433398643,1745436136114,30286.586
REQ-1745433605-9240,P00523,1745433605309,39.49955753344647,-73.9095401073485,39.99256114836519,-74.39934024639498,ECONOMY,JAZZ,24,false,GOOGLE_PAY,,105.79449,4.2,COMPLETED,driver_181,1745433605309,1745437558167,8263.559
REQ-1745433612-5022,P00385,1745433612358,40.39023184417289,-73.66429941650557,40.45712009854896,-73.73287478967809,SUV,JAZZ,24,true,PAYPAL,,46.18707,,COMPLETED,driver_220,1745433612358,1745444267400,1130.1875
REQ-1745433632-2242,P00266,1745433632418,40.462206528907096,-72.84392335217986,40.09038232501636,-73.27892742344282,ECONOMY,JAZZ,20,false,CASH,95,151.9694,,COMPLETED,driver_113,1745433632418,1745437037446,6638.623
REQ-1745433574-2330,P00170,1745433574261,40.612566632009354,-74.00566300655689,39.94131617876421,-73.57646383458696,ECONOMY,HIP_HOP,19,true,CREDIT_CARD,,126.85216,,COMPLETED,driver_011,1745433574261,1745439784802,9948.173
REQ-1745433480-3503,P00168,1745433480960,41.66599812059696,-72.7587882138222,40.63501152816295,-74.15967651728407,ECONOMY,JAZZ,18,true,DEBIT_CARD,,248.08797,2.3,COMPLETED,driver_045,1745433480960,1745439383136,19647.037
REQ-1745433520-6053,P00230,1745433520118,40.24112970610279,-74.1487502669265,40.85455162838338,-73.23232781619399,ECONOMY,POP,19,true,CREDIT_CARD,,157.01326,,COMPLETED,driver_138,1745433520118,1745442810458,12361.061
REQ-1745433536-6277,P00510,1745433536172,40.87894629569989,-74.98277968859672,41.8096405010956,-74.08275118551992,SUV,JAZZ,26,false,PAYPAL,,193.99396,,CANCELLED,driver_163,1745433536172,1745438278160,6828.819
REQ-1745433451-4221,P00165,1745433451865,40.31137869486099,-73.0790492477518,39.92120751960286,-75.36814442214462,ECONOMY,ROCK,20,true,PAYPAL,,301.1199,,COMPLETED,driver_233,1745433451865,1745438460162,23889.592
REQ-1745433562-2786,P00067,1745433562236,40.889639439989296,-73.52956789014213,39.93914653444268,-72.85643178789664,ECONOMY,JAZZ,23,false,CREDIT_CARD,,182.29707,,COMPLETED,driver_201,1745433562236,1745437106810,14383.766
REQ-1745433516-4126,P00451,1745433516085,39.68274023869657,-74.66824775794205,39.576406731269174,-73.22346435664183,ECONOMY,NO_PREFERENCE,19,false,PAYPAL,,188.61674,3.5,COMPLETED,driver_267,1745433516085,1745441205614,14889.34
REQ-1745433372-8674,P00302,1745433372556,39.29331293434128,-73.79946961538323,41.53498458425595,-75.37537626288044,ECONOMY,ROCK,19,false,APPLE_PAY,,757.0508,2.0,CANCELLED,driver_073,1745433372556,1745436476863,7635.746
REQ-1745433472-5010,P00047,1745433472907,39.958932136495974,-74.24999910833058,41.29400609076795,-73.35472605654026,ECONOMY,CLASSICAL,19,false,CREDIT_CARD,,251.92365,,COMPLETED,driver_276,1745433472907,1745440986679,19953.89
REQ-1745433611-9068,P00063,1745433611349,41.04396076590116,-74.51758346277093,40.327577123524804,-74.713027111436,ECONOMY,JAZZ,22,false,APPLE_PAY,13,345.28778,,COMPLETED,driver_064,1745433611349,1745437665444,9744.288
REQ-1745433421-2592,P00076,1745433421710,39.59829874422985,-74.20077536553154,41.72396199624474,-74.60506007626196,ECONOMY,POP,25,false,GOOGLE_PAY,,360.0875,2.6,COMPLETED,driver_028,1745433421710,1745437522218,28606.998
REQ-1745433350-8058,P00076,1745433350410,41.72396199624474,-74.60506007626196,39.59829874422985,-74.20077536553154,POOL,HIP_HOP,20,true,GOOGLE_PAY,,360.0875,,COMPLETED,driver_036,1745433350410,1745444845799,28606.998
REQ-1745433544-1043,P00110,1745433544181,40.83761995018105,-72.74530577085997,42.123943912370116,-73.3459795150986,ECONOMY,ROCK,24,true,CREDIT_CARD,,229.40106,,COMPLETED,driver_107,1745433544181,1745436267861,18152.084
REQ-1745433576-5343,P00002,1745433576273,39.350856674914596,-74.31435281032724,39.35444419821248,-75.4871854611284,LUXURY,HIP_HOP,24,false,CASH,,426.38992,1.1,COMPLETED,driver_297,1745433576273,1745439260064,12080.03
REQ-1745433489-6208,P00085,1745433489016,40.794115207113265,-72.78645872797253,41.962267283790766,-74.2692005212798,ECONOMY,POP,20,true,CREDIT_CARD,,271.0994,,COMPLETED,driver_228,1745433489016,1745438602697,21487.951
REQ-1745433647-3959,P00155,1745433647454,40.535748603522386,-74.24798164035121,40.544949987331556,-73.65711572518731,ECONOMY,ROCK,20,false,CREDIT_CARD,,77.27879,,COMPLETED,driver_221,1745433647454,1745438449868,5982.3037
REQ-1745433547-7727,P00435,1745433547201,42.221709739101186,-73.91598895386483,41.74370689569905,-74.06521375809612,LUXURY,NO_PREFERENCE,26,false,CREDIT_CARD,,149.69308,,COMPLETED,driver_282,1745433547201,1745447845969,6536.1885
REQ-1745433420-4767,P00330,1745433420700,40.09826824216584,-74.99982761262413,42.10913692510224,-73.74250806420994,ECONOMY,JAZZ,19,false,DEBIT_CARD,,372.60934,,COMPLETED,driver_153,1745433420700,1745437551002,29608.748
REQ-1745433612-8462,P00159,1745433612358,39.9740746787898,-74.46363284345922,39.57620887751575,-74.14242708912383,ECONOMY,NO_PREFERENCE,23,false,CASH,,80.46044,,COMPLETED,driver_281,1745433612358,1745441967216,6236.8354
REQ-1745433682-8040,P00347,1745433682603,41.82790807172153,-74.83245644547851,41.80854681112929,-74.49090343509964,ECONOMY,NO_PREFERENCE,26,false,CREDIT_CARD,,45.00452,,CANCELLED,driver_117,1745433682603,1745438192289,1525.014
REQ-1745433469-5232,P00175,1745433469883,41.95168961242455,-72.63694502056187,40.70921290567718,-73.28802233220617,ECONOMY,ROCK,25,false,CASH,,224.81174,,COMPLETED,driver_056,1745433469883,1745444935324,17784.94
REQ-1745433483-5443,P00538,1745433483978,41.57862852726069,-73.04955474311771,40.03394892857489,-72.53028356047426,ECONOMY,HIP_HOP,20,false,PAYPAL,,267.8846,3.9,COMPLETED,driver_013,1745433483978,1745440434983,21230.77
REQ-1745433418-7271,P00020,1745433418684,39.94571758070444,-73.4007684134297,42.24846266490738,-74.35081921690234,ECONOMY,NO_PREFERENCE,25,true,CASH,,404.0111,,COMPLETED,driver_232,1745433418684,1745436046915,32120.889
REQ-1745433729-4205,P00302,1745433729535,41.70681605626921,-74.32239723834122,41.790762116795946,-74.06199570272244,ECONOMY,NO_PREFERENCE,25,true,DEBIT_CARD,,37.737843,3.3,COMPLETED,driver_051,1745433729535,1745434785521,2819.0276
REQ-1745433684-1061,P00143,1745433684619,39.86573442440413,-72.88694165847392,39.635728596634394,-72.836307929166,ECONOMY,POP,25,true,PAYPAL,,41.340614,,COMPLETED,driver_051,1745433684619,1745439027154,3107.249
REQ-1745433610-8969,P00262,1745433610341,39.7540443672361,-75.40728277826928,40.932895561957785,-75.42518199272922,ECONOMY,CLASSICAL,26,false,PAYPAL,,552.19965,,COMPLETED,driver_299,1745433610341,1745433797087,15703.35
REQ-1745433440-3599,P00334,1745433440783,41.24278933942336,-72.50580041976204,40.81815790261055,-74.88048370078174,ECONOMY,JAZZ,25,true,PAYPAL,,858.41046,,COMPLETED,driver_120,1745433440783,1745441826857,24522.22
REQ-1745433549-2437,P00526,1745433549215,41.450779562298926,-75.3139232362437,40.04132215053858,-75.30833522368022,ECONOMY,NO_PREFERENCE,22,true,CASH,,237.17572,,COMPLETED,driver_054,1745433549215,1745437120310,18774.057
REQ-1745433717-2807,P00375,1745433717752,41.92736034429457,-74.89779926977529,41.670059162646886,-74.52340316896155,ECONOMY,NO_PREFERENCE,26,false,APPLE_PAY,,65.70549,,COMPLETED,driver_175,1745433717752,1745435282041,5056.4395
REQ-1745433734-9205,P00588,1745433734576,40.40017236992191,-73.16700886207045,40.150978459668835,-73.1602978209431,ECONOMY,JAZZ,20,true,CREDIT_CARD,,43.999542,2.8,COMPLETED,driver_058,1745433734576,1745435403758,3319.9634
REQ-1745433609-6460,P00573,1745433609335,40.12383225694942,-74.46903994934286,40.81798808260925,-73.47525008738155,ECONOMY,HIP_HOP,24,false,CASH,,173.38818,,COMPLETED,driver_258,1745433609335,1745437650896,13671.054
REQ-1745433470-2423,P00126,1745433470891,40.1872562174502,-73.6062066878139,41.42582420869813,-75.04784979097752,ECONOMY,NO_PREFERENCE,23,false,PAYPAL,,277.34042,2.0,COMPLETED,driver_193,1745433470891,1745443116091,21987.234
REQ-1745433736-1557,P00574,1745433736588,42.05451162297482,-73.69435014203214,42.02539585946936,-74.07479910237636,ECONOMY,JAZZ,23,true,DEBIT_CARD,25,49.79387,2.0,COMPLETED,driver_276,1745433736588,1745435770762,3783.5095
REQ-1745433419-7303,P00141,1745433419690,41.805100484722686,-74.42297254332665,41.513305035265056,-72.50225482146654,LUXURY,CLASSICAL,24,true,PAYPAL,25,246.3155,,COMPLETED,driver_076,1745433419690,1745451604786,19505.24
REQ-1745433652-4391,P00069,1745433652482,39.994974337615254,-74.1852013762147,39.65143437958234,-75.11271748519434,ECONOMY,ROCK,20,false,DEBIT_CARD,,134.1792,2.7,IN_PROGRESS,driver_107,1745433652482,1745437957197,3662.638
REQ-1745433632-6496,P00288,1745433632419,40.5160642717255,-73.94771780791359,39.57549057902913,-73.85999428650176,ECONOMY,POP,19,true,APPLE_PAY,,283.563,,IN_PROGRESS,driver_092,1745433632419,1745437978698,7783.156
REQ-1745433717-1850,P00042,1745433717752,41.29398054298126,-74.06973465686988,41.17830038391686,-73.39852671767488,ECONOMY,JAZZ,26,false,APPLE_PAY,,88.719406,,COMPLETED,driver_147,1745433717752,1745435912961,6897.5522
REQ-1745433563-7147,P00289,1745433563246,42.07786774201439,-73.75617827129248,40.687474447722124,-74.28318840263114,ECONOMY,HIP_HOP,19,true,CASH,,243.18044,,CANCELLED,driver_150,1745433563246,1745439242463,6352.357
REQ-1745433710-1040,P00577,1745433710694,41.627700233848834,-74.00178063387997,41.29898296205765,-73.24467156195243,ECONOMY,HIP_HOP,26,false,DEBIT_CARD,25,111.675606,,COMPLETED,driver_286,1745433710694,1745435242218,8734.048
REQ-1745433627-3058,P00303,1745433627390,39.79056533629441,-73.66245460648913,39.36495098643253,-75.19210333816827,ECONOMY,POP,25,true,CREDIT_CARD,,211.20177,2.9,COMPLETED,driver_108,1745433627390,1745435914300,16696.14
REQ-1745433775-6872,P00352,1745433775996,40.522140767199275,-75.14487035377658,40.37902035342885,-75.0511953405557,ECONOMY,NO_PREFERENCE,24,true,GOOGLE_PAY,,262.09506,2.7,COMPLETED,driver_046,1745433775996,1745435890610,699.62305
REQ-1745433421-1282,P00584,1745433421710,40.637004306683984,-75.12438602477219,39.648425549750975,-72.90872056638005,LUXURY,POP,18,false,CASH,48,329.02945,2.7,COMPLETED,driver_160,1745433421710,1745447137276,26122.355
REQ-1745433599-1158,P00102,1745433599303,42.02091953922506,-75.4468167102846,41.3880313295045,-74.72179769851961,ECONOMY,CLASSICAL,23,true,PAYPAL,,141.15976,1.7,COMPLETED,driver_006,1745433599303,1745444515804,11092.781
REQ-1745433625-1147,P00484,1745433625377,40.56348150049111,-72.51966065910358,39.35805179315735,-72.8855061966151,ECONOMY,JAZZ,21,false,CASH,,208.56306,,CANCELLED,driver_167,1745433625377,1745436722920,1673.8379
REQ-1745433678-5781,P00373,1745433678575,40.635957315927485,-73.84612580421447,41.161965727537975,-72.74769587816597,ECONOMY,NO_PREFERENCE,18,true,DEBIT_CARD,,461.51984,2.2,COMPLETED,driver_000,1745433678575,1745435056516,13091.771
REQ-1745433516-8999,P00508,1745433516085,39.85169333485658,-75.37519270056838,41.55200227779569,-75.28865016153077,SUV,POP,23,true,PAYPAL,,285.8121,4.0,COMPLETED,driver_275,1745433516085,1745441807726,22664.969
REQ-1745433548-5692,P00192,1745433548207,40.979019452416395,-74.52445910534652,39.57913990976117,-73.38201536949408,ECONOMY,POP,23,false,PAYPAL,,277.0638,,COMPLETED,driver_210,1745433548207,1745439356901,21965.105
REQ-1745433531-6286,P00361,1745433531138,39.944390574178364,-75.42461122082241,41.6044439839996,-73.68143389156403,ECONOMY,CLASSICAL,20,false,CASH,,355.63712,,COMPLETED,driver_062,1745433531138,1745434784688,28250.969
REQ-1745433658-7769,P00346,1745433658491,40.17857836713588,-73.0240232044618,40.3667555555785,-74.48418325628748,ECONOMY,NO_PREFERENCE,20,false,DEBIT_CARD,,338.87973,,COMPLETED,driver_168,1745433658491,1745435491025,15049.588
REQ-1745433439-3049,P00364,1745433439777,39.491046825339644,-73.66665178065325,42.226720508585544,-73.04494841495811,ECONOMY,POP,18,true,GOOGLE_PAY,,464.66895,4.3,COMPLETED,driver_196,1745433439777,1745435208905,36973.516
REQ-1745433773-9645,P00038,1745433773897,41.34301176326445,-73.69953406089937,41.68924365231368,-73.6480147034063,ECONOMY,CLASSICAL,23,false,DEBIT_CARD,,60.50432,2.3,COMPLETED,driver_185,1745433773897,1745434707459,4640.345
REQ-1745433487-2791,P00014,1745433487004,40.13751743053525,-74.66407109474477,42.19293948225427,-73.37620263342147,ECONOMY,CLASSICAL,25,true,APPLE_PAY,,1058.025,,COMPLETED,driver_083,1745433487004,1745437800448,30271.12
REQ-1745433474-6872,P00203,1745433474924,40.4873562101663,-72.89144443234733,39.59521145167052,-74.76841917550705,LUXURY,POP,21,false,PAYPAL,,789.2155,,COMPLETED,driver_192,1745433474924,1745446793778,22529.406
REQ-1745433650-7084,P00142,1745433650468,41.054449043024995,-72.68608498423212,42.18297968982606,-72.69406098911497,ECONOMY,POP,18,true,APPLE_PAY,,338.49417,,COMPLETED,driver_177,1745433650468,1745437171462,15032.238
REQ-1745433770-9513,P00521,1745433770869,40.76871291069846,-72.92392553245098,40.73439794328196,-73.55611946764967,ECONOMY,POP,20,false,DEBIT_CARD,,82.44407,,COMPLETED,driver_214,1745433770869,1745433994673,6395.5254
REQ-1745433747-9064,P00335,1745433747657,39.87826713086221,-74.69877359159094,39.47867378186028,-74.17514092466055,ECONOMY,NO_PREFERENCE,25,true,CASH,,96.99379,1.6,COMPLETED,driver_088,1745433747657,1745435083717,7559.5034
REQ-1745433510-7580,P00080,1745433510046,40.09891211446739,-74.74079201240647,42.23364983818739,-74.61052725441199,ECONOMY,ROCK,19,false,CREDIT_CARD,69,358.30865,,COMPLETED,driver_087,1745433510046,1745438033435,28464.691
REQ-1745433737-9160,P00577,1745433737595,40.57257636939187,-73.55349359629011,39.974079534821016,-73.84111728758712,ECONOMY,CLASSICAL,24,true,CASH,16,108.63718,,COMPLETED,driver_211,1745433737595,1745435379397,8490.974
REQ-1745433739-6697,P00005,1745433739607,40.954496234329795,-73.38816681989722,40.52663227317646,-72.65449746137473,ECONOMY,POP,22,false,APPLE_PAY,,212.08192,1.6,IN_PROGRESS,driver_144,1745433739607,1745434692081,5419.6284
REQ-1745433681-9341,P00288,1745433681594,40.5160642717255,-73.94771780791359,39.57549057902913,-73.85999428650176,ECONOMY,POP,25,false,CREDIT_CARD,91,159.50418,,COMPLETED,driver_067,1745433681594,1745437384946,12560.334
REQ-1745433632-6388,P00428,1745433632418,40.47542831978759,-75.10794902785298,39.7847834138522,-73.7548859725495,ECONOMY,HIP_HOP,18,true,GOOGLE_PAY,,209.6062,,COMPLETED,driver_155,1745433632418,1745438439126,16568.496
REQ-1745433772-6334,P00494,1745433772889,41.50005413747926,-73.14687876349853,41.782115341795574,-73.29267325571557,LUXURY,JAZZ,23,false,GOOGLE_PAY,,52.845207,1.2,COMPLETED,driver_277,1745433772889,1745437209201,1050.3116
REQ-1745433679-8890,P00100,1745433679582,40.977036218073586,-73.02143339261113,40.9551451284012,-74.63011219685698,ECONOMY,HIP_HOP,24,false,CREDIT_CARD,,364.0569,2.0,COMPLETED,driver_261,1745433679582,1745434476430,16182.561
REQ-1745433731-6474,P00314,1745433731558,40.66613129228281,-74.28713760214502,41.125595219797084,-73.43665624762545,ECONOMY,CLASSICAL,23,false,CASH,,134.06673,2.5,COMPLETED,driver_166,1745433731558,1745435436792,10525.338
REQ-1745433788-2240,P00555,1745433788039,40.87565140747858,-74.521624642003,41.30683404841407,-74.72139250493908,ECONOMY,CLASSICAL,24,true,GOOGLE_PAY,,218.17389,4.8,COMPLETED,driver_128,1745433788039,1745434337809,6083.4077
REQ-1745433703-1826,P00394,1745433703648,39.978995728898425,-74.31099468622082,40.90764533668872,-74.87702701197465,ECONOMY,HIP_HOP,26,false,CREDIT_CARD,,480.4052,,COMPLETED,driver_281,1745433703648,1745435263037,13635.671
REQ-1745433531-7469,P00591,1745433531140,41.60917623731773,-74.27541646677615,39.94222741431413,-73.2813614498042,LUXURY,JAZZ,22,true,DEBIT_CARD,,307.03488,1.4,COMPLETED,driver_205,1745433531140,1745442069460,24362.791
REQ-1745433802-6289,P00075,1745433802480,41.1527029822271,-74.12080376034771,41.439506257036165,-74.3072733307343,ECONOMY,ROCK,26,false,GOOGLE_PAY,,55.64535,2.6,COMPLETED,driver_249,1745433802480,1745435608123,4251.628
REQ-1745433549-3233,P00093,1745433549214,40.74773081732385,-72.95683057953391,42.157216411569394,-74.6601845961303,ECONOMY,NO_PREFERENCE,23,true,CREDIT_CARD,,319.13654,,COMPLETED,driver_028,1745433549214,1745439739861,25330.922
REQ-1745433683-5504,P00469,1745433683613,39.855565932797276,-74.10750048647236,40.10826037618805,-75.34503407407072,ECONOMY,ROCK,21,true,CREDIT_CARD,,165.89458,1.7,COMPLETED,driver_209,1745433683613,1745438570423,13071.565
REQ-1745433764-2616,P00050,1745433764956,41.23105951827184,-74.91316218761074,41.603349743690835,-74.47515117945171,ECONOMY,ROCK,18,false,PAYPAL,,85.16394,,COMPLETED,driver_016,1745433764956,1745437132418,6613.115
REQ-1745433681-8590,P00139,1745433681594,40.31481199008607,-73.68420315465274,41.23607407434974,-74.86708915977705,ECONOMY,POP,19,false,PAYPAL,,216.4462,,COMPLETED,driver_243,1745433681594,1745435075475,17115.695
REQ-1745433574-1225,P00089,1745433574261,41.36534376729079,-72.74777153706393,40.16093016145309,-74.3185977395731,ECONOMY,JAZZ,23,false,PAYPAL,17,284.3801,3.4,COMPLETED,driver_161,1745433574261,1745440537155,22550.408
REQ-1745433659-5011,P00534,1745433659499,39.69479285248197,-74.47314082369284,39.5964685474262,-75.40531313810439,SUV,POP,20,true,CREDIT_CARD,,342.0168,3.6,COMPLETED,driver_254,1745433659499,1745445121401,9650.084
REQ-1745433771-9766,P00215,1745433771882,40.64888643243852,-72.99292896860238,41.044489221896,-72.71038099144971,LUXURY,CLASSICAL,23,true,CREDIT_CARD,,77.36671,,COMPLETED,driver_025,1745433771882,1745437700811,5989.337
REQ-1745433472-2430,P00244,1745433472906,40.04130023911982,-73.72594591253495,42.224713789824435,-73.38216830113285,ECONOMY,JAZZ,21,true,DEBIT_CARD,,368.5857,,COMPLETED,driver_189,1745433472906,1745444100910,29286.855
REQ-1745433746-8096,P00289,1745433746651,40.991692051525106,-73.03269783574976,41.37004169476329,-73.95049914474514,ECONOMY,HIP_HOP,25,false,DEBIT_CARD,,133.63507,,COMPLETED,driver_124,1745433746651,1745435864703,10490.805
REQ-1745433644-1535,P00348,1745433644437,39.81602175985653,-74.11308263884983,40.117619510286445,-74.96832570230082,LUXURY,POP,18,true,CREDIT_CARD,,218.01727,,COMPLETED,driver_246,1745433644437,1745446865715,9610.777
REQ-1745433537-6386,P00248,1745433537178,39.411874139775854,-75.10535519580722,41.685698305363296,-75.32545832314685,ECONOMY,CLASSICAL,20,false,CREDIT_CARD,,382.11444,,COMPLETED,driver_182,1745433537178,1745436770833,30369.154
REQ-1745433548-9811,P00334,1745433548207,41.24278933942336,-72.50580041976204,40.81815790261055,-74.88048370078174,ECONOMY,POP,26,false,PAYPAL,,858.41046,,COMPLETED,driver_159,1745433548207,1745441760470,24522.22
